Wall time,Step,Value
1661977365.945806,17100000,8425463.0
1661977487.911933,17250000,12379946.0
1661977609.987822,17400000,8223013.5
1661977732.8551335,17550000,36658736.0
1661977853.1265655,17700000,7948431.5
1661977977.055942,17850000,54766076.0
1661978101.3389757,18000000,63306584.0
1661978229.9105716,18150000,19712648.0
1661978355.536748,18300000,57874076.0
1661978481.947823,18450000,47621156.0
1661978607.3781428,18600000,8175321.0
1661978731.1483686,18750000,8041253.5
1661978854.8734727,18900000,8062161.0
1661978979.4499283,19050000,7952506.0
1661979106.944157,19200000,69240880.0
1661979235.641338,19350000,46045240.0
1661979362.966244,19500000,59347500.0
1661979490.8895972,19650000,7476244.5
1661979619.6582687,19800000,51475912.0
1662069279.572587,19950000,90938008.0
1662069405.9572856,20100000,55891388.0
1662069529.7813861,20250000,40209308.0
1662069652.543322,20400000,92233936.0
1662069777.2346113,20550000,90209640.0
1662069899.7092211,20700000,11740699.0
1662070026.041364,20850000,12733185.0
1662070154.72965,21000000,48491284.0
1662070280.2194102,21150000,11667210.0
1662070402.06404,21300000,8099204.0
1662070527.5906887,21450000,25125528.0
1662070655.3902242,21600000,48223468.0
1662070783.074093,21750000,7514621.5
1662070907.3729963,21900000,90823176.0
1662071031.6646276,22050000,7551716.5
1662071156.290804,22200000,83540200.0
1662071283.340761,22350000,33433676.0
1662071410.0389917,22500000,51139140.0
1662071535.9932413,22650000,47775516.0
1662071660.7258813,22800000,63204944.0
1662071786.2145708,22950000,82600440.0
1662071914.0538867,23100000,7829158.5
1662072041.2278676,23250000,48683432.0
1662072166.3827498,23400000,101645728.0
1662072288.5483277,23550000,51610364.0
1662072408.579077,23700000,36997308.0
1662072535.6328142,23850000,89857560.0
1662072659.1030004,24000000,34830040.0
1662072782.1527019,24150000,90285056.0
1662072907.7732747,24300000,69555768.0
1662073034.9638638,24450000,96253256.0
1662073163.5004127,24600000,56657476.0
1662073290.448323,24750000,13815684.0
1662073415.602648,24900000,33399810.0
1662073537.204226,25050000,39012700.0
1662073662.387898,25200000,92705360.0
1662073790.0953903,25350000,97202752.0
1662073918.1321971,25500000,89611048.0
1662074045.0951376,25650000,26980270.0
1662074168.1565955,25800000,39576536.0
1662074292.9447188,25950000,91171392.0
1662074417.5668604,26100000,11919248.0
1662074540.5061767,26250000,8308558.0
1662074662.677942,26400000,34002136.0
1662074788.3411255,26550000,7908090.5
1662074913.6591446,26700000,29750206.0
1662075036.1603575,26850000,9296950.0
1662075161.3014898,27000000,12471684.0
1662075285.4831595,27150000,89176336.0
1662075408.1171348,27300000,61236676.0
1662075531.2555182,27450000,22185384.0
1662075656.385848,27600000,13103544.0
1662075782.216756,27750000,88417312.0
1662075904.8823216,27900000,7724751.5
1662076028.8812973,28050000,11812037.0
1662076150.9737022,28200000,10841036.0
1662076274.9113555,28350000,38356996.0
1662076397.1188436,28500000,88279648.0
1662076518.9566948,28650000,7737684.0
1662076640.7067056,28800000,9239533.0
1662076761.2543106,28950000,7493811.5
1662076879.035417,29100000,87654200.0
1662077002.543941,29250000,7261440.0
1662077127.8570616,29400000,86463216.0
1662077252.9162705,29550000,87385536.0
1662077375.01463,29700000,86428728.0
1662077496.5720074,29850000,29176534.0
1662077618.4201405,30000000,66593504.0
1662077743.1415994,30150000,7024194.0
1662077870.3123274,30300000,65748144.0
1662077998.025156,30450000,87851192.0
1662078125.8433414,30600000,89207104.0
1662078252.135404,30750000,73799880.0
1662078375.601511,30900000,7120456.5
1662078497.7345288,31050000,7407459.5
1662078622.8241005,31200000,87206808.0
1662078743.2913797,31350000,87454664.0
1662078868.2342262,31500000,29241268.0
1662078989.5842826,31650000,87622048.0
1662079116.9564302,31800000,80412864.0
1662079239.8985376,31950000,7018241.5
1662079363.9568615,32100000,6943540.0
1662079487.6667724,32250000,69894560.0
1662079612.126623,32400000,75532840.0
1662079738.1100304,32550000,7515368.0
1662079862.1772933,32700000,6848906.0
1662079985.7566092,32850000,50387024.0
1662080113.0959284,33000000,72216808.0
1662080239.7845962,33150000,92370992.0
1662080366.7442322,33300000,87163272.0
1662080493.459787,33450000,100701944.0
1662080616.5988917,33600000,80816280.0
1662080738.5017138,33750000,87276304.0
1662080864.6453948,33900000,94312320.0
1662080989.808197,34050000,74334048.0
1662081113.3440406,34200000,75786216.0
1662081235.835254,34350000,85223128.0
1662081361.6055613,34500000,82018712.0
1662081488.6735106,34650000,48797332.0
1662081612.826493,34800000,46414044.0
1662081737.150196,34950000,6545088.5
1662081863.6332004,35100000,78745896.0
1662081986.7811444,35250000,85562000.0
1662082112.5355334,35400000,73820112.0
1662082235.6740978,35550000,77156312.0
1662082359.0942478,35700000,85793936.0
1662082483.8201697,35850000,7356087.0
1662082608.606702,36000000,39911264.0
1662082733.535712,36150000,41344288.0
1662082858.1746678,36300000,42465360.0
1662082983.2471614,36450000,33230954.0
1662083108.571982,36600000,16591285.0
1662083235.2546854,36750000,76484872.0
