Wall time,Step,Value
1661903972.5882628,15000000,12634.8818359375
1661904159.4133584,15150000,5412227.5
1661904425.6073341,15300000,9197317.0
1661904650.40163,15450000,8540896.0
1661904904.924371,15600000,5412114.5
1661905096.5641751,15750000,7718537.5
1661905344.3591907,15900000,9028117.0
1661905522.0080729,16050000,5603891.0
1661905667.7334487,16200000,4538436.5
1661905810.5123935,16350000,1573926.0
1661905953.646005,16500000,28133.90234375
1661906097.2367609,16650000,1138886.375
1661906242.6181118,16800000,4213279.0
1661906384.80386,16950000,380915.75
1661906528.967043,17100000,706712.5
1661906672.7161386,17250000,1846501.0
1661906817.5498528,17400000,2030853.375
1661906962.4556243,17550000,3561916.25
1661907107.7704241,17700000,8778402.0
1661907253.0025403,17850000,8288849.0
1661907397.8037338,18000000,18119.779296875
1661907542.4839466,18150000,3735646.25
1661907686.4028692,18300000,2374581.5
1661907832.0259972,18450000,1451050.75
1661907977.048867,18600000,1086575.125
1661908121.4928482,18750000,6792651.5
1661908266.4271114,18900000,12981441.0
1661908411.754291,19050000,10931972.0
1661908553.8572433,19200000,666044.5625
1661908697.214404,19350000,1414672.5
1661908840.6981568,19500000,2013844.0
1661908979.8686655,19650000,1361343.625
1661909117.6563866,19800000,10943910.0
1662104339.7334104,19950000,2228942.0
1662104483.3466432,20100000,909159.4375
1662104628.6832569,20250000,704809.8125
1662104772.5312726,20400000,934499.25
1662104913.6995866,20550000,228586.796875
1662105056.7731955,20700000,565254.8125
1662105201.0777555,20850000,9152959.0
1662105346.7665484,21000000,453985.625
1662105489.275368,21150000,14604882.0
1662105633.103932,21300000,1825640.625
1662105774.4419267,21450000,2508971.0
1662105916.1506212,21600000,1900800.875
1662106060.3344874,21750000,504015.21875
1662106202.3918195,21900000,2556794.5
1662106346.047592,22050000,212066.84375
1662106488.6202822,22200000,405183.6875
1662106632.892941,22350000,2170815.75
1662106776.968566,22500000,3255291.5
1662106923.098122,22650000,3253868.0
1662107067.282583,22800000,1146463.625
1662107211.0146465,22950000,561853.75
1662107353.7825332,23100000,1258432.25
1662107498.747267,23250000,1642397.0
1662107640.7538478,23400000,2622927.5
1662107786.2613997,23550000,16887.662109375
1662107930.6548107,23700000,130061.7265625
1662108075.7981434,23850000,14902.6748046875
1662108219.9670608,24000000,2286891.75
1662108363.5289218,24150000,6194400.5
1662108506.7533243,24300000,794458.6875
1662108648.2220118,24450000,356346.6875
1662108790.3840892,24600000,1236752.625
1662108930.2135813,24750000,1285008.25
1662109071.8173046,24900000,2543150.5
1662109210.84742,25050000,1888449.75
1662109348.459587,25200000,2030898.0
1662109486.5297928,25350000,23569.001953125
1662109626.8516324,25500000,42284.46484375
1662109764.7867513,25650000,992128.8125
1662109902.4414608,25800000,4611220.5
1662110041.0970638,25950000,1623244.125
1662110179.5144496,26100000,1872235.0
1662110319.5708125,26250000,7831389.0
1662110460.6987126,26400000,1691372.5
1662110602.5631135,26550000,5701546.0
1662110744.3712916,26700000,3116.978271484375
1662110888.867963,26850000,4198016.0
1662111029.845095,27000000,19038890.0
1662111171.8233979,27150000,49275.3359375
1662111314.3162198,27300000,215.3099365234375
1662111457.0033565,27450000,12766044.0
1662111596.7348266,27600000,2144295.75
1662111734.6254876,27750000,1853877.5
1662111874.1110926,27900000,478764.9375
1662112011.528725,28050000,1389458.0
1662112152.0012717,28200000,11981141.0
1662112289.580179,28350000,2295005.5
1662112430.1303818,28500000,15628792.0
1662112572.037573,28650000,1774912.5
1662112713.8112648,28800000,1506642.25
1662112857.8496993,28950000,50.59792709350586
1662113002.4352872,29100000,1047200.6875
1662113146.621737,29250000,1076979.5
1662113288.551408,29400000,1797977.875
1662113430.6854756,29550000,1318642.25
1662113574.618974,29700000,1044.9290771484375
1662113720.2858784,29850000,2215813.25
1662113862.2398589,30000000,2182721.5
1662114004.785083,30150000,228407.359375
1662114149.8553073,30300000,73135.3984375
1662114293.8326118,30450000,21469.734375
1662114434.3560297,30600000,11241033.0
1662114575.3207417,30750000,947.5254516601562
1662114716.36564,30900000,862379.9375
1662114856.254492,31050000,707515.5625
1662114995.7422326,31200000,215.83213806152344
1662115135.5491688,31350000,1290703.125
1662115276.0735214,31500000,1315824.625
1662115418.793216,31650000,1093870.375
1662115559.5372298,31800000,1221245.875
1662115700.450595,31950000,1305519.125
1662115841.366689,32100000,3136720.75
1662115981.819915,32250000,2376788.0
1662116122.8472164,32400000,24003.1484375
1662116265.381211,32550000,1578878.0
1662116406.2104778,32700000,2574478.0
1662116548.1953719,32850000,640082.1875
1662116691.5213435,33000000,5734021.0
1662116833.753567,33150000,2033757.25
1662116976.0342238,33300000,1416545.375
1662117117.696275,33450000,991909.875
1662117260.9233167,33600000,1453647.375
1662117401.1264055,33750000,1330057.875
1662117541.6957078,33900000,1601401.75
1662117681.3803723,34050000,694281.125
1662117818.7976382,34200000,12645123.0
1662117959.829653,34350000,4816029.0
1662118099.6504855,34500000,2037134.875
1662118239.5868602,34650000,249.4677276611328
1662118380.4538832,34800000,21400.33984375
1662118520.49584,34950000,257251.9375
1662118663.306199,35100000,847.1552734375
1662118805.0700033,35250000,716551.3125
1662118946.7054815,35400000,1738207.5
1662119090.1595955,35550000,546795.375
1662119230.3214672,35700000,1605055.0
1662119370.5104537,35850000,299206.34375
1662119508.7792177,36000000,1632373.25
1662119647.9864562,36150000,1586199.625
1662119785.9627943,36300000,51.57749938964844
1662119932.9174972,36450000,747.0569458007812
1662120080.2987378,36600000,6592.48193359375
1662120227.5378058,36750000,635.321044921875
1662120376.6550312,36900000,918224.5625
1662120524.5306194,37050000,2871.7880859375
1662120667.9851735,37200000,626482.25
1662120812.1843188,37350000,1200370.5
1662120956.4549842,37500000,2262234.25
1662121100.6779866,37650000,1477027.5
1662121245.4267116,37800000,2672904.25
1662121390.310487,37950000,1928984.125
1662121534.631192,38100000,1081471.875
1662121679.5948749,38250000,975247.5625
1662121824.7647634,38400000,1243991.625
1662121968.567004,38550000,386135.59375
1662122112.790975,38700000,1155732.0
1662122256.5717819,38850000,536382.1875
1662122398.171963,39000000,1716202.375
1662122540.5857725,39150000,564008.8125
1662122683.0816355,39300000,1532245.25
1662122824.2074893,39450000,471058.40625
1662122963.6267712,39600000,1067102.125
1662413359.9215028,39750000,1614294.25
1662413501.3291397,39900000,971.0104370117188
1662413642.3131766,40050000,2875.22509765625
1662413785.1765234,40200000,4717013.5
1662413925.0021043,40350000,990785.75
1662414065.4975646,40500000,14003912.0
1662414207.3539367,40650000,10147775.0
1662414347.9193552,40800000,328814.3125
1662414485.9832246,40950000,146377.609375
1662414625.656527,41100000,66586.71875
1662414765.1565516,41250000,1420634.375
1662414911.7839868,41400000,11848061.0
1662415053.8346252,41550000,1685073.75
1662415195.5325453,41700000,109689.1640625
1662415336.3348637,41850000,2138869.0
1662415478.6462195,42000000,7911346.5
1662415622.9653046,42150000,1878854.5
1662415766.5014157,42300000,4907701.0
1662415907.4547079,42450000,1709897.875
1662416047.6310563,42600000,761424.25
1662416190.190563,42750000,634358.25
1662416332.5467045,42900000,732809.0625
1662416476.1763766,43050000,8359301.5
1662416618.4963293,43200000,5755118.5
1662416759.529467,43350000,200802.09375
1662416901.1152003,43500000,1604059.125
1662417045.5185056,43650000,16148372.0
1662417187.613525,43800000,1132718.0
1662417327.6757054,43950000,1306059.875
1662417467.7754185,44100000,2165645.5
1662417608.2684941,44250000,7320285.5
1662417750.7840836,44400000,641087.0
1662417893.997481,44550000,8826587.0
1662418035.9829218,44700000,3397542.0
1662418180.610385,44850000,3979655.5
1662418326.8846943,45000000,5188914.0
1662418470.2154796,45150000,2400258.25
1662418611.634257,45300000,1766793.125
1662418753.039065,45450000,1400722.5
1662418893.4952164,45600000,1756551.875
1662419035.4186983,45750000,474556.25
1662419176.6632054,45900000,249990.59375
1662419314.1977994,46050000,1178046.125
1662419453.279594,46200000,637419.125
1662419594.0304663,46350000,8130251.0
1662419735.3401842,46500000,7148642.5
1662419875.9928892,46650000,2094412.625
1662420013.8390348,46800000,1462505.875
1662420151.650853,46950000,1836935.125
1662420287.9860861,47100000,1545129.25
1662420427.1344364,47250000,2214826.0
1662420568.334845,47400000,1954559.875
1662420712.1391,47550000,4717801.0
1662420855.5042565,47700000,7857525.5
1662420998.55241,47850000,6485216.5
1662421139.8024395,48000000,1931129.875
1662421283.53158,48150000,13526367.0
1662421425.1268709,48300000,7278223.5
1662421566.7497578,48450000,8613876.0
1662421709.5233762,48600000,781.7427978515625
1662421851.0194087,48750000,0.34645795822143555
1662421991.9764516,48900000,1841092.25
1662422134.0812562,49050000,1013249.25
1662422274.6469238,49200000,848553.25
1662422415.8342178,49350000,1777628.625
1662422556.3321772,49500000,2182009.75
